datetime,load_C,load_B,load_ev,load_A,load_hp,year,month,hour,dayofweek
2025-07-04 20:00:00,2.1833770725959485,0.47104830547266097,1.7123287671232876,0.47104830547266097,0.0,2025,7,20,4
2025-07-04 21:00:00,2.1623955431217703,0.4500667759984825,1.7123287671232876,0.4500667759984825,0.0,2025,7,21,4
2025-07-04 22:00:00,0.41998757948392534,0.41998757948392534,0.0,0.41998757948392534,0.0,2025,7,22,4
2025-07-04 23:00:00,0.3380667413548491,0.3380667413548491,0.0,0.3380667413548491,0.0,2025,7,23,4
2025-07-05 00:00:00,0.29449014474749174,0.29449014474749174,0.0,0.29449014474749174,0.0,2025,7,0,5
2025-07-05 01:00:00,0.2532053080182548,0.2532053080182548,0.0,0.2532053080182548,0.0,2025,7,1,5
2025-07-05 02:00:00,0.23201966811772531,0.23201966811772531,0.0,0.23201966811772531,0.0,2025,7,2,5
2025-07-05 03:00:00,0.2631150359201878,0.2631150359201878,0.0,0.22408584794195832,0.03902918797822952,2025,7,3,5
2025-07-05 04:00:00,0.23880329691259655,0.23880329691259655,0.0,0.2231916217213048,0.015611675191291752,2025,7,4,5
2025-07-05 05:00:00,0.22732567689716096,0.22732567689716096,0.0,0.22732567689716096,0.0,2025,7,5,5
2025-07-05 06:00:00,0.2598326107563692,0.2598326107563692,0.0,0.2598326107563692,0.0,2025,7,6,5
2025-07-05 07:00:00,0.3220551555056429,0.3220551555056429,0.0,0.3220551555056429,0.0,2025,7,7,5
2025-07-05 08:00:00,0.3850855681801177,0.3850855681801177,0.0,0.3850855681801177,0.0,2025,7,8,5
2025-07-05 09:00:00,0.4246766680178988,0.4246766680178988,0.0,0.4246766680178988,0.0,2025,7,9,5
2025-07-05 10:00:00,0.44828591169403126,0.44828591169403126,0.0,0.44828591169403126,0.0,2025,7,10,5
2025-07-05 11:00:00,0.48308830476139675,0.48308830476139675,0.0,0.48308830476139675,0.0,2025,7,11,5
2025-07-05 12:00:00,0.48223586481273645,0.48223586481273645,0.0,0.48223586481273645,0.0,2025,7,12,5
2025-07-05 13:00:00,0.4578131817084706,0.4578131817084706,0.0,0.4578131817084706,0.0,2025,7,13,5
2025-07-05 14:00:00,0.4450990120166866,0.4450990120166866,0.0,0.4450990120166866,0.0,2025,7,14,5
2025-07-05 15:00:00,0.43970022567517103,0.43970022567517103,0.0,0.43970022567517103,0.0,2025,7,15,5
2025-07-05 16:00:00,0.43967515391197515,0.43967515391197515,0.0,0.43967515391197515,0.0,2025,7,16,5
2025-07-05 17:00:00,0.4603983590691137,0.4603983590691137,0.0,0.4603983590691137,0.0,2025,7,17,5
2025-07-05 18:00:00,2.1946231327168144,0.4822943655935268,1.7123287671232876,0.4822943655935268,0.0,2025,7,18,5
2025-07-05 19:00:00,2.1871963193078976,0.4748675521846102,1.7123287671232876,0.4748675521846102,0.0,2025,7,19,5
2025-07-05 20:00:00,2.167665415778297,0.4553366486550096,1.7123287671232876,0.4553366486550096,0.0,2025,7,20,5
2025-07-05 21:00:00,2.150031608997186,0.43770284187389824,1.7123287671232876,0.43770284187389824,0.0,2025,7,21,5
2025-07-05 22:00:00,0.4186204443303575,0.4186204443303575,0.0,0.4186204443303575,0.0,2025,7,22,5
2025-07-05 23:00:00,0.3604205246982915,0.3604205246982915,0.0,0.3604205246982915,0.0,2025,7,23,5
2025-07-06 00:00:00,0.2997394391626986,0.2997394391626986,0.0,0.2997394391626986,0.0,2025,7,0,6
2025-07-06 01:00:00,0.25927329308922725,0.25927329308922725,0.0,0.25927329308922725,0.0,2025,7,1,6
2025-07-06 02:00:00,0.23582062639226564,0.23582062639226564,0.0,0.23582062639226564,0.0,2025,7,2,6
2025-07-06 03:00:00,0.22404976970881194,0.22404976970881194,0.0,0.22404976970881194,0.0,2025,7,3,6
2025-07-06 04:00:00,0.21966700392241958,0.21966700392241958,0.0,0.21966700392241958,0.0,2025,7,4,6
2025-07-06 05:00:00,0.22153420128284448,0.22153420128284448,0.0,0.22153420128284448,0.0,2025,7,5,6
2025-07-06 06:00:00,0.2448811250592456,0.2448811250592456,0.0,0.2448811250592456,0.0,2025,7,6,6
2025-07-06 07:00:00,0.30137845443138755,0.30137845443138755,0.0,0.30137845443138755,0.0,2025,7,7,6
2025-07-06 08:00:00,0.38184046885267914,0.38184046885267914,0.0,0.38184046885267914,0.0,2025,7,8,6
2025-07-06 09:00:00,0.44898444070020976,0.44898444070020976,0.0,0.44898444070020976,0.0,2025,7,9,6
2025-07-06 10:00:00,0.49714755830711677,0.49714755830711677,0.0,0.49714755830711677,0.0,2025,7,10,6
2025-07-06 11:00:00,0.5515940315620707,0.5515940315620707,0.0,0.5515940315620707,0.0,2025,7,11,6
2025-07-06 12:00:00,0.5357325934779841,0.5357325934779841,0.0,0.5357325934779841,0.0,2025,7,12,6
2025-07-06 13:00:00,0.4842023986637535,0.4842023986637535,0.0,0.4842023986637535,0.0,2025,7,13,6
2025-07-06 14:00:00,0.45126904432600534,0.45126904432600534,0.0,0.45126904432600534,0.0,2025,7,14,6
2025-07-06 15:00:00,0.43493732851626776,0.43493732851626776,0.0,0.43493732851626776,0.0,2025,7,15,6
2025-07-06 16:00:00,0.43108327733267837,0.43108327733267837,0.0,0.43108327733267837,0.0,2025,7,16,6
2025-07-06 17:00:00,0.4645091710635639,0.4645091710635639,0.0,0.4645091710635639,0.0,2025,7,17,6
2025-07-06 18:00:00,2.2077816559929992,0.49545288886971167,1.7123287671232876,0.49545288886971167,0.0,2025,7,18,6
2025-07-06 19:00:00,2.2082185412174207,0.495889774094133,1.7123287671232876,0.495889774094133,0.0,2025,7,19,6
2025-07-06 20:00:00,2.1899138851266975,0.47758511800340997,1.7123287671232876,0.47758511800340997,0.0,2025,7,20,6
2025-07-06 21:00:00,2.1639651289628192,0.45163636183953154,1.7123287671232876,0.45163636183953154,0.0,2025,7,21,6
2025-07-06 22:00:00,0.41368578419202773,0.41368578419202773,0.0,0.41368578419202773,0.0,2025,7,22,6
2025-07-06 23:00:00,0.3314344882465136,0.3314344882465136,0.0,0.3314344882465136,0.0,2025,7,23,6
2025-07-07 00:00:00,0.26962100053471477,0.26962100053471477,0.0,0.26962100053471477,0.0,2025,7,0,0
2025-07-07 01:00:00,0.2338331360845708,0.2338331360845708,0.0,0.2338331360845708,0.0,2025,7,1,0
2025-07-07 02:00:00,0.21797127849931974,0.21797127849931974,0.0,0.21797127849931974,0.0,2025,7,2,0
2025-07-07 03:00:00,0.2139988644633359,0.2139988644633359,0.0,0.2139988644633359,0.0,2025,7,3,0
