datetime,load_A_auto,load_hp_auto,load_B_auto,load_ev_auto,load_C_auto,load_D_auto
2023-01-04 16:00:00,0.5259942823651212,0.0,0.5259942823651212,0.0,0.5259942823651212,0.5259942823651212
2023-01-04 17:00:00,0.6571375936602274,0.4591076504961027,1.11624524415633,0.0,0.6571375936602274,1.11624524415633
2023-01-04 18:00:00,0.4907046292057623,0.5328928086115476,1.02359743781731,0.0,0.4907046292057623,1.02359743781731
2023-01-04 19:00:00,0.4834634798479408,0.4345125977909544,0.9179760776388952,2.220446049250313e-16,0.483463479847941,0.9179760776388954
2023-01-04 20:00:00,0.42018346595657297,0.44271094869267047,0.8628944146492434,2.220446049250313e-16,0.4201834659565732,0.8628944146492437
2023-01-04 21:00:00,0.34942984909383745,0.8444301428767604,1.193859991970598,-2.220446049250313e-16,0.34942984909383723,1.1938599919705977
2023-01-04 22:00:00,0.5209855648807892,0.0,0.5209855648807892,0.0,0.5209855648807892,0.5209855648807892
2023-01-04 23:00:00,0.4182498395279058,1.7954388474758303,2.213688687003736,0.0,0.4182498395279058,2.213688687003736
2023-01-05 00:00:00,1.284736077416647,1.8610256546895592,3.145761732106206,6.8493150684931505,8.134051145909797,9.995076800599357
2023-01-05 01:00:00,0.2800893785596594,0.4673060013978188,0.7473953799574782,0.0,0.2800893785596594,0.7473953799574782
2023-01-05 02:00:00,0.2651770397717218,0.4427109486926705,0.7078879884643923,0.0,0.2651770397717218,0.7078879884643923
2023-01-05 03:00:00,0.2628409490075336,0.5000994050046833,0.7629403540122168,0.0,0.2628409490075336,0.7629403540122168
2023-01-05 04:00:00,0.2743545392024608,0.4427109486926705,0.7170654878951312,0.0,0.2743545392024608,0.7170654878951312
2023-01-05 05:00:00,0.3122457557516699,0.5328928086115478,0.8451385643632177,0.0,0.3122457557516699,0.8451385643632177
2023-01-05 06:00:00,0.4038494952849936,0.4509092995943866,0.8547587948793802,0.0,0.4038494952849936,0.8547587948793802
2023-01-05 07:00:00,0.4390752849660407,0.5574878613166963,0.9965631462827369,0.0,0.4390752849660407,0.9965631462827369
2023-01-05 08:00:00,0.4127942638689244,0.5984796158252768,1.0112738796942011,0.0,0.4127942638689244,1.0112738796942011
2023-01-05 09:00:00,0.3986284202499942,0.5164961068081156,0.9151245270581099,0.0,0.3986284202499942,0.9151245270581099
2023-01-05 10:00:00,0.4023696783911376,0.5574878613166963,0.9598575397078338,0.0,0.4023696783911376,0.9598575397078338
2023-01-05 11:00:00,0.4413015970289042,0.0,0.4413015970289042,0.0,0.4413015970289042,0.4413015970289042
2023-01-05 12:00:00,0.4609432022699069,1.0493889154196634,1.5103321176895703,0.0,0.4609432022699069,1.5103321176895703
2023-01-05 13:00:00,0.4569384752455843,0.5820829140218445,1.039021389267429,0.0,0.4569384752455843,1.039021389267429
2023-01-05 14:00:00,0.4462152917001946,0.5328928086115478,0.9791081003117423,0.0,0.4462152917001946,0.9791081003117423
2023-01-05 15:00:00,0.4609958960465427,0.623074668530425,1.0840705645769677,0.0,0.4609958960465427,1.0840705645769677
2023-01-05 16:00:00,0.526621603698406,0.5984796158252768,1.1251012195236827,0.0,0.526621603698406,1.1251012195236827
2023-01-05 17:00:00,0.6579213216307159,0.0,0.6579213216307159,0.0,0.6579213216307159,0.6579213216307159
2023-01-05 18:00:00,0.49157576934689096,0.6722647739407218,1.1638405432876127,-2.220446049250313e-16,0.49157576934689073,1.1638405432876124
2023-01-05 19:00:00,0.48432598391141246,0.0,0.48432598391141246,2.220446049250313e-16,0.4843259839114127,0.4843259839114127
2023-01-05 20:00:00,0.4209704998029423,0.7624466338595992,1.1834171336625414,0.0,0.4209704998029423,1.1834171336625414
2023-01-05 21:00:00,0.3501324994121855,0.7460499320561669,1.0961824314683524,-6.661338147750939e-16,0.3501324994121848,1.0961824314683517
2023-01-05 22:00:00,0.5216069126218971,0.819835090171612,1.3414420027935092,0.0,0.5216069126218971,1.3414420027935092
2023-01-05 23:00:00,0.4187486606287723,0.746049932056167,1.1647985926849393,0.0,0.4187486606287723,1.1647985926849393
2023-01-06 00:00:00,0.3261859457311483,0.6886614757441542,1.0148474214753025,0.0,0.3261859457311483,1.0148474214753025
2023-01-06 01:00:00,0.2803936625490053,0.8772235464836248,1.15761720903263,0.0,0.2803936625490053,1.15761720903263
2023-01-06 02:00:00,0.2654651232683527,0.9100169500904892,1.1754820733588418,0.0,0.2654651232683527,1.1754820733588418
2023-01-06 03:00:00,0.2631264946177912,0.885421897385341,1.1485483920031323,0.0,0.2631264946177912,1.1485483920031323
2023-01-06 04:00:00,1.2335567025560286,2.5742821831388616,3.80783888569489,6.8493150684931505,8.082871771049179,10.65715395418804
2023-01-06 05:00:00,0.3125849738423559,0.8034383883681798,1.1160233622105358,0.0,0.3125849738423559,1.1160233622105358
2023-01-06 06:00:00,0.4042882300065762,0.8116367392698959,1.2159249692764722,0.0,0.4042882300065762,1.2159249692764722
2023-01-06 07:00:00,0.439552288342676,0.680463124842438,1.120015413185114,0.0,0.439552288342676,1.120015413185114
2023-01-06 08:00:00,0.4132427160238581,0.7460499320561669,1.159292648080025,0.0,0.4132427160238581,1.159292648080025
2023-01-06 09:00:00,0.3990614828909414,0.0,0.3990614828909414,0.0,0.3990614828909414,0.3990614828909414
2023-01-06 10:00:00,0.4028068054666529,0.6312730194321412,1.0340798248987941,0.0,0.4028068054666529,1.0340798248987941
2023-01-06 11:00:00,0.4417810190303353,0.0,0.4417810190303353,0.0,0.4417810190303353,0.4417810190303353
2023-01-06 12:00:00,0.4614439625528202,0.5082977559063994,0.9697417184592196,0.0,0.4614439625528202,0.9697417184592196
2023-01-06 13:00:00,0.4574348848661432,1.360926249684876,1.818361134551019,0.0,0.4574348848661432,1.818361134551019
2023-01-06 14:00:00,0.4467000518498436,0.4673060013978188,0.9140060532476624,0.0,0.4467000518498436,0.9140060532476624
2023-01-06 15:00:00,0.4614967135750133,0.4263142468892382,0.8878109604642515,0.0,0.4614967135750133,0.8878109604642515
2023-01-06 16:00:00,0.5271937157980263,0.0,0.5271937157980263,0.0,0.5271937157980263,0.5271937157980263
2023-01-06 17:00:00,0.6586360753477294,0.5246944577098317,1.183330533057561,0.0,0.6586360753477294,1.183330533057561
2023-01-06 18:00:00,0.4923702422729027,0.0,0.4923702422729027,2.220446049250313e-16,0.49237024227290294,0.49237024227290294
2023-01-06 19:00:00,0.4851125808028329,0.6066779667269929,1.091790547529826,2.220446049250313e-16,0.48511258080283315,1.0917905475298262
2023-01-06 20:00:00,0.4216882684526402,0.5984796158252766,1.020167884277917,2.220446049250313e-16,0.4216882684526404,1.0201678842779172
2023-01-06 21:00:00,0.3507733109510245,0.6476697212355735,0.998443032186598,-6.661338147750939e-16,0.3507733109510238,0.9984430321865974
2023-01-06 22:00:00,0.5221735768526479,0.614876317628709,1.1370498944813567,0.0,0.5221735768526479,1.1370498944813567
2023-01-06 23:00:00,0.4192035815316806,0.7214548793510186,1.1406584608826993,0.0,0.4192035815316806,1.1406584608826993
2023-01-07 00:00:00,0.3590899935958928,0.0,0.3590899935958928,0.0,0.3590899935958928,0.3590899935958928
2023-01-07 01:00:00,0.304205860002922,0.7378515811544508,1.0420574411573729,0.0,0.304205860002922,1.0420574411573729
2023-01-07 02:00:00,0.2780684629418904,0.0,0.2780684629418904,0.0,0.2780684629418904,0.2780684629418904
2023-01-07 03:00:00,0.2673054876537956,0.7460499320561669,1.0133554197099626,0.0,0.2673054876537956,1.0133554197099626
2023-01-07 04:00:00,0.2669402681325724,2.115174532642759,2.3821148007753314,6.8493150684931505,7.116255336625723,9.231429869268482
2023-01-07 05:00:00,0.2715605150878053,0.6558680721372896,0.9274285872250949,0.0,0.2715605150878053,0.9274285872250949
2023-01-07 06:00:00,0.3190038509652535,0.6558680721372896,0.9748719231025431,0.0,0.3190038509652535,0.9748719231025431
2023-01-07 07:00:00,0.4083110244923068,0.0,0.4083110244923068,0.0,0.4083110244923068,0.4083110244923068
2023-01-07 08:00:00,0.5032592995399398,0.6394713703338574,1.1427306698737971,0.0,0.5032592995399398,1.1427306698737971
2023-01-07 09:00:00,0.561659221054083,0.0,0.561659221054083,0.0,0.561659221054083,0.561659221054083
2023-01-07 10:00:00,0.6064228136974961,0.54928951041498,1.155712324112476,0.0,0.6064228136974961,1.155712324112476
2023-01-07 11:00:00,0.6670140523389785,0.606677966726993,1.2736920190659715,0.0,0.6670140523389785,1.2736920190659715
2023-01-07 12:00:00,0.6649547422675032,0.9100169500904893,1.5749716923579924,0.0,0.6649547422675032,1.5749716923579924
2023-01-07 13:00:00,0.6373256654752107,0.0,0.6373256654752107,0.0,0.6373256654752107,0.6373256654752107
2023-01-07 14:00:00,0.6208423844330182,0.3853224923806576,1.0061648768136757,0.0,0.6208423844330182,1.0061648768136757
2023-01-07 15:00:00,0.6203891602078857,1.4511081096037532,2.0714972698116387,0.0,0.6203891602078857,2.0714972698116387
2023-01-07 16:00:00,0.658741610171514,0.0,0.658741610171514,0.0,0.658741610171514,0.658741610171514
2023-01-07 17:00:00,0.7472919432449481,0.4837027032012511,1.2309946464461992,0.0,0.7472919432449481,1.2309946464461992
2023-01-07 18:00:00,0.5367878777807368,0.0,0.5367878777807368,2.220446049250313e-16,0.536787877780737,0.536787877780737
2023-01-07 19:00:00,0.49214309148760105,0.5328928086115478,1.025035900099149,2.220446049250313e-16,0.49214309148760127,1.0250359000991491
2023-01-07 20:00:00,0.4142633287631571,0.5082977559063994,0.9225610846695564,-2.220446049250313e-16,0.41426332876315686,0.9225610846695562
2023-01-07 21:00:00,0.3503983151362525,0.54928951041498,0.8996878255512325,0.0,0.3503983151362525,0.8996878255512325
2023-01-07 22:00:00,0.5424521944259006,0.5164961068081156,1.0589483012340164,0.0,0.5424521944259006,1.0589483012340164
2023-01-07 23:00:00,1.4112658886230967,1.8528273037878429,3.2640931924109395,0.0,1.4112658886230967,3.2640931924109395
2023-01-08 00:00:00,0.381681727535454,0.7050581775475863,1.0867399050830402,0.0,0.381681727535454,1.0867399050830402
2023-01-08 01:00:00,0.3289029376804389,1.2297526352574182,1.558655572937857,0.0,0.3289029376804389,1.558655572937857
2023-01-08 02:00:00,0.297312295187947,0.0,0.297312295187947,0.0,0.297312295187947,0.297312295187947
2023-01-08 03:00:00,1.2398683684000007,2.188959690758204,3.4288280591582048,6.8493150684931505,8.089183436893151,10.278143127651354
2023-01-08 04:00:00,0.2737547395358713,0.6722647739407218,0.9460195134765932,0.0,0.2737547395358713,0.9460195134765932
2023-01-08 05:00:00,0.2758599015477786,0.6886614757441542,0.9645213772919328,0.0,0.2758599015477786,0.9645213772919328
2023-01-08 06:00:00,0.3066049559518056,0.7214548793510186,1.028059835302824,0.0,0.3066049559518056,1.028059835302824
2023-01-08 07:00:00,0.3751680567914982,0.680463124842438,1.055631181633936,0.0,0.3751680567914982,1.055631181633936
2023-01-08 08:00:00,0.4763611688157538,0.6722647739407218,1.1486259427564756,0.0,0.4763611688157538,1.1486259427564756
2023-01-08 09:00:00,0.5700452824502567,0.6968598266458702,1.2669051090961267,0.0,0.5700452824502567,1.2669051090961267
2023-01-08 10:00:00,0.6510543829670413,0.6066779667269929,1.2577323496940342,0.0,0.6510543829670413,1.2577323496940342
2023-01-08 11:00:00,0.7423294513703446,0.6558680721372896,1.3981975235076343,0.0,0.7423294513703446,1.3981975235076343
2023-01-08 12:00:00,0.7275757008684838,0.0,0.7275757008684838,0.0,0.7275757008684838,0.7275757008684838
2023-01-08 13:00:00,0.6734360426835956,1.229752635257418,1.9031886779410137,0.0,0.6734360426835956,1.9031886779410137
2023-01-08 14:00:00,0.636767467555687,0.0,0.636767467555687,0.0,0.636767467555687,0.636767467555687
2023-01-08 15:00:00,0.6260390686832892,1.2789427406677147,1.9049818093510038,0.0,0.6260390686832892,1.9049818093510038
2023-01-08 16:00:00,0.6583960253809523,0.0,0.6583960253809523,0.0,0.6583960253809523,0.6583960253809523
2023-01-08 17:00:00,0.7592235967211322,0.6640664230390056,1.4232900197601377,0.0,0.7592235967211322,1.4232900197601377
2023-01-08 18:00:00,0.5545322216350071,0.0,0.5545322216350071,-2.220446049250313e-16,0.5545322216350069,0.5545322216350069
2023-01-08 19:00:00,0.5104030932682473,0.7050581775475863,1.2154612708158337,-2.220446049250313e-16,0.5104030932682471,1.2154612708158334
2023-01-08 20:00:00,0.4300898412825952,0.7132565284493024,1.1433463697318977,-2.220446049250313e-16,0.430089841282595,1.1433463697318975
2023-01-08 21:00:00,0.35011570535325454,1.360926249684876,1.7110419550381306,-2.220446049250313e-16,0.3501157053532543,1.7110419550381304
2023-01-08 22:00:00,0.5204947012871413,0.0,0.5204947012871413,0.0,0.5204947012871413,0.5204947012871413
2023-01-08 23:00:00,0.419244335902729,0.7788433356630314,1.1980876715657605,0.0,0.419244335902729,1.1980876715657605
2023-01-09 00:00:00,0.3270477870568004,0.7542482829578829,1.0812960700146834,0.0,0.3270477870568004,1.0812960700146834
2023-01-09 01:00:00,0.2811345125120348,0.819835090171612,1.1009696026836469,0.0,0.2811345125120348,1.1009696026836469
2023-01-09 02:00:00,0.266166529373509,0.7952400374664637,1.0614065668399726,0.0,0.266166529373509,1.0614065668399726
2023-01-09 03:00:00,1.222725831238847,2.615273937647442,3.837999768886289,6.8493150684931505,8.072040899731997,10.68731483737944
2023-01-09 04:00:00,0.2753782740023426,0.8116367392698959,1.0870150132722385,0.0,0.2753782740023426,1.0870150132722385
2023-01-09 05:00:00,0.3134108789794744,0.8608268446801925,1.174237723659667,0.0,0.3134108789794744,1.174237723659667
2023-01-09 06:00:00,0.4053564314685166,0.7952400374664635,1.2005964689349802,0.0,0.4053564314685166,1.2005964689349802
2023-01-09 07:00:00,0.4407136637233029,0.8280334410733281,1.268747104796631,0.0,0.4407136637233029,1.268747104796631
2023-01-09 08:00:00,0.414334576831643,0.0,0.414334576831643,0.0,0.414334576831643,0.414334576831643
2023-01-09 09:00:00,0.4001158743567065,0.7542482829578829,1.1543641573145895,0.0,0.4001158743567065,1.1543641573145895
2023-01-09 10:00:00,0.4038710927412837,0.0,0.4038710927412837,0.0,0.4038710927412837,0.4038710927412837
2023-01-09 11:00:00,0.4429482831141252,0.6394713703338574,1.0824196534479826,0.0,0.4429482831141252,1.0824196534479826
2023-01-09 12:00:00,0.4626631796331553,0.6804631248424379,1.1431263044755933,0.0,0.4626631796331553,1.1431263044755933
2023-01-09 13:00:00,0.4586435092496643,1.7544470929672498,2.213090602216914,0.0,0.4586435092496643,2.213090602216914
2023-01-09 14:00:00,0.4478803128938692,0.6968598266458702,1.1447401395397394,0.0,0.4478803128938692,1.1447401395397394
2023-01-09 15:00:00,0.4627160700329381,0.6640664230390056,1.1267824930719437,0.0,0.4627160700329381,1.1267824930719437
2023-01-09 16:00:00,0.5285866554290714,0.0,0.5285866554290714,0.0,0.5285866554290714,0.5285866554290714
2023-01-09 17:00:00,0.6603763090878055,0.7952400374664635,1.455616346554269,0.0,0.6603763090878055,1.455616346554269
2023-01-09 18:00:00,0.49430457092137714,0.0,0.49430457092137714,-2.220446049250313e-16,0.4943045709213769,0.4943045709213769
2023-01-09 19:00:00,0.48702773341793015,0.7296532302527347,1.2166809636706648,-2.220446049250313e-16,0.48702773341792993,1.2166809636706646
2023-01-09 20:00:00,0.4234358427457716,0.7952400374664635,1.2186758802122353,2.220446049250313e-16,0.42343584274577184,1.2186758802122355
2023-01-09 21:00:00,0.35233351530445867,0.7788433356630314,1.1311768509674902,-2.220446049250313e-16,0.35233351530445844,1.13117685096749
2023-01-09 22:00:00,0.523553252383077,0.688661475744154,1.212214728127231,0.0,0.523553252383077,1.212214728127231
2023-01-09 23:00:00,0.4203111920070967,0.7460499320561669,1.1663611240632636,0.0,0.4203111920070967,1.1663611240632636
2023-01-10 00:00:00,0.3272699785519501,0.0,0.3272699785519501,0.0,0.3272699785519501,0.3272699785519501
2023-01-10 01:00:00,0.2813255111982984,0.7296532302527347,1.0109787414510332,0.0,0.2813255111982984,1.0109787414510332
2023-01-10 02:00:00,0.2663473590303997,0.0,0.2663473590303997,0.0,0.2663473590303997,0.2663473590303997
2023-01-10 03:00:00,0.2640009582785381,2.3611250596942424,2.6251260179727804,6.8493150684931505,7.113316026771688,9.47444108646593
2023-01-10 04:00:00,0.2755653619841419,0.7706449847613153,1.046210346745457,0.0,0.2755653619841419,1.046210346745457
2023-01-10 05:00:00,0.3136238057582285,0.819835090171612,1.1334588959298406,0.0,0.3136238057582285,1.1334588959298406
2023-01-10 06:00:00,0.4056318247142166,0.7870416865647475,1.1926735112789641,0.0,0.4056318247142166,1.1926735112789641
2023-01-10 07:00:00,0.4410130781567619,0.7624466338595992,1.203459712016361,0.0,0.4410130781567619,1.203459712016361
2023-01-10 08:00:00,0.4146160696983185,0.0,0.4146160696983185,0.0,0.4146160696983185,0.4146160696983185
2023-01-10 09:00:00,0.4003877072443605,0.7460499320561669,1.1464376393005273,0.0,0.4003877072443605,1.1464376393005273
2023-01-10 10:00:00,0.4041454768695224,0.0,0.4041454768695224,0.0,0.4041454768695224,0.4041454768695224
